intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
5750000,0.0071171998583986675,0.7205513784461153,0.0071171998583986675,0.035745217236181,63.42295652173913,18.5,206.46892907408156,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_001406235.1 [Ruminococcus] torques strain=2789STDY5834918, 14207_7#41",31aa520c326fc194502e3a049c7cddd1,0.7205513784461153,5750000,0,556561000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8525495909639348,0.9894834778969752,0.9210165344304551,0.9894834778969752,False,364682,364682,10202260
5624000,0.006961240348458105,0.1496173331896087,0.00687212062849207,0.015484902364770159,28.45479106628242,12.0,69.63907137252633,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-protozoa-k31.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",36afcda97fb9363bad092574480b3d01,0.15155761560849412,5552000,1,551009000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.851940463968688,0.9409510357627217,0.8964457498657048,0.9409510357627217,False,157981,522663,10202260
5052000,0.00625323368428349,0.6903884320952651,0.006027958836591567,0.06974846749641746,146.11745379876797,79.5,158.3669489404912,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_013304615.1 Blautia sp. MSK.20.9 strain=MSK.20.9, ASM1330461v1",32c89e0a9f7fd5b3dee4965a0bf389b5,0.7161893960873263,4870000,2,546139000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8489978723880222,0.989289683534976,0.919143777961499,0.989289683534976,False,711592,1234255,10202260
4876000,0.00603538547992207,0.9327536231884058,0.005974734559389629,0.006055619049112648,12.799047027139009,11.0,18.532280671676386,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_015551025.1 Phocaeicola dorei strain=1001275B_160808_H6, ASM1555102v1",f702151f4fae6ed64b14e7072592da43,0.9422222222222222,4827000,3,541312000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8480273111409133,0.9980820310920092,0.9230546711164613,0.9980820310920092,False,61781,1296036,10202260
4976000,0.006159162868763786,0.7015985790408525,0.005867048231097336,0.020927225928372734,45.04324894514768,34.0,100.14749684994295,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_020553045.1 bacterium MSK18_59 strain=MSK.18.59, NA",b9a3acbd8c2ce11bc0967297cf05ddbe,0.7365304914150385,4740000,4,536572000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8485828454241442,0.9901838302998798,0.919383337862012,0.9901838302998798,False,213505,1509541,10202260
4657000,0.005764312998358711,0.9101323326091251,0.0057036620778262714,0.0030781415098223336,6.815104166666667,6.0,9.966899087464709,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_000599305.1 Bacteroides fragilis str. S23L24 strain=S23L24, ASM59930v1",005fc57e9cb0f69e6d95eaf2e990c24e,0.9198103890973731,4608000,5,531964000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8467711445886964,0.9973072536085631,0.9220391990986297,0.9973072536085631,False,31404,1540945,10202260
4853000,0.006006916680488475,0.5848532910388581,0.0054771494562459305,0.003427377855494763,7.9021468926553675,4.0,41.795381653889,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_008572195.1 Bacteroides cellulosilyticus strain=BIOML-A8, ASM857219v1",4558f605566c741fc92cac6031890589,0.6414221517314301,4425000,6,527539000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.847897979298729,0.9857773545340207,0.9168376669163749,0.9857773545340207,False,34967,1575912,10202260
4391000,0.005435065144039747,0.8863493394841686,0.005232070226339333,0.0019676032565333562,4.748994558788739,4.0,8.41738098415022,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_018289315.1 Parabacteroides merdae strain=CL06T03C08, ASM1828931v1",b8882c82de7b01fc8d6d7c5d0f9c6851,0.9207381002306563,4227000,7,523312000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8451661386397809,0.9973396853211659,0.9212529119804733,0.9973396853211659,False,20074,1595986,10202260
4363000,0.005400407475164067,0.6311918342839988,0.005204839200794156,0.0035920472522754762,8.715101070154578,2.0,45.62604730726898,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_020558755.1 Blautia marasmi strain=DFI.6.18, ASM2055875v1",698cc6a88d91833980affe7dd063a3b1,0.6549084359051336,4205000,8,519107000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8449917498549402,0.9864392434465484,0.9157154966507444,0.9864392434465484,False,36647,1632633,10202260
3697000,0.004576050065478239,0.6481515541659003,0.00436191518278207,0.0008670627880489225,2.510215664018161,2.0,2.6677878491312934,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_009678705.1 Parabacteroides distasonis strain=BIOML-A8, ASM967870v1",06c3147c1b6805a9530e405ab47cd8c1,0.6799705720066213,3524000,9,515583000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/projet_PROVID19/Feces/preproc/GQ56/GQ56_unmatched_2.fastq,GQ56,23d7023c,807902000,31,DNA,1000,807902,True,0.8404888573770737,0.9876349619339283,0.9140619096555009,0.9876349619339283,False,8846,1641479,10202260
