intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
6077000,0.03180176880004187,0.6049776007964162,0.03180176880004187,0.0172687016918473,4.916899786078657,3.0,5.117912517081023,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_001067695.1 Shigella dysenteriae strain=93_SDYS, ASM106769v1",954420c40d26fb4ebcebc0e7fa0f2232,0.6049776007964162,6077000,0,131519000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8947299532444948,0.9839189660077043,0.9393244596260996,0.9839189660077043,False,29880,29880,1730298
4986000,0.026092417185619343,0.9238042269187987,0.026076717776963736,0.021236226361008335,7.37407184427052,5.0,40.45706338255524,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_003436015.1 Bacteroides sp. AF39-10AT strain=AF39-10AT, ASM343601v1",6d1eba886476bc99fbf6351e20247392,0.9243604004449388,4983000,1,126536000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8890369605522385,0.997466014696788,0.9432514876245133,0.997466014696788,False,36745,66625,1730298
4228000,0.02212569993196923,0.8238930993218987,0.02161808571877126,0.008430339744945668,3.5311062696683613,3.0,2.555733291363515,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_008640515.1 Enterobacter roggenkampii strain=A12, ASM864051v1",ea61d95c7ca96febfb08023c90d3ae61,0.843238930993219,4131000,2,122405000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8843202728432119,0.9945149390935103,0.9394176059683611,0.9945149390935103,False,14587,81212,1730298
3698000,0.01935213773614527,0.9540645161290322,0.019346904599926735,0.01865343426392448,8.73032188260752,8.0,9.41959310993659,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_902364715.1 Clostridiaceae bacterium, MGYG-HGUT-00242",873a8b7cc5e0a6e07152a8bfd5c774b1,0.9543225806451613,3697000,3,118708000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8805077681499063,0.9984929583475328,0.9395003632487195,0.9984929583475328,False,32276,113488,1730298
2751000,0.0143963577371919,0.8903077930582842,0.014228897378198754,0.03912736418813407,24.899595439499816,24.0,9.283163259424777,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_003467705.1 Lachnospira eligens strain=AM37-3BH, ASM346770v1",106b2c1e8fb9be428440d075b6e57ac1,0.9007858546168959,2719000,4,115989000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8721451991860842,0.9966351022308774,0.9343901507084809,0.9966351022308774,False,67702,181190,1730298
2746000,0.01437019205609922,0.6811851101544695,0.014077136427861217,0.008448833669113644,5.434572490706319,2.0,39.80126739850469,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_003458915.1 Bacteroides plebeius strain=AF27-1, ASM345891v1",5bf99e6b1c2fd338573764cfc7ae7a1b,0.6953659154216257,2690000,5,113299000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8720940205461145,0.9883485049343333,0.930221262740224,0.9883485049343333,False,14619,195809,1730298
2660000,0.013920142341305144,0.6939203354297694,0.013857344706682715,0.26158268691289016,170.9274924471299,173.0,113.94285563345133,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_003465445.1 Prevotella copri strain=AF11-14, ASM346544v1",0c77e494f33fce927b800b2954b6d54c,0.6970649895178197,2648000,6,110651000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8711993404120685,0.9884263147500478,0.9298128275810582,0.9884263147500478,False,452616,648425,1730298
2669000,0.013967240567271966,0.06720922712083648,0.013051441729028206,0.010340993285549657,7.174418604651163,2.0,18.609449185840823,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-protozoa-k31.zip,"GCA_002893375.1 Cyclospora cayetanensis strain=CDC:HCVA02:15, ASM289337v1",36afcda97fb9363bad092574480b3d01,0.07192519133340519,2494000,7,108157000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8712942711162407,0.9185973630420334,0.8949458170791371,0.9185973630420334,False,17893,666318,1730298
2403000,0.012575226333141452,0.7288916180534234,0.012423465382803915,0.004824602467320658,3.5164279696714407,3.0,2.66659412445775,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_003460725.1 Ruminococcus sp. AM57-5 strain=AM57-5, ASM346072v1",524eb4a78d6a2bf98bf69766b905cf87,0.7377955173472521,2374000,8,105783000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.8683484999675805,0.9902386456459693,0.9292935728067748,0.9902386456459693,False,8348,674666,1730298
2502000,0.013093306818776494,0.7137254901960784,0.012381600293055628,0.02874822718398796,21.024091293322062,18.0,18.792316315241404,/nfs3_ib/nfs-ip34/home/def-ilafores/ref_dbs/sourmash_db/genbank-2022.03-bacteria-k31.zip,"GCA_003478405.1 Faecalibacterium sp. AF28-13AC strain=AF28-13AC, ASM347840v1",9f0c4aed87fe4fb6c31d0c31bfe6609b,0.7547511312217194,2366000,9,103417000,/nfs3_ib/nfs-ip34/home/def-ilafores/analysis/MethodsComparison/Feces_RA/preproc/SRR5091536/SRR5091536_unmatched_2.fastq,SRR5091536,800629cd,191090000,31,DNA,1000,191090,True,0.869480119295275,0.9909647041695343,0.9302224117324047,0.9909647041695343,False,49743,724409,1730298
